company_id,type,rule_id,text,confidence_pct
NTPC,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.37
NTPC,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
NTPC,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
NTPC,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
NTPC,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
NTPC,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,77.25
NTPC,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.31
NESTLEIND,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
NESTLEIND,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
NESTLEIND,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
NESTLEIND,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,99.06
NESTLEIND,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
NESTLEIND,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,66.04
NESTLEIND,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
NESTLEIND,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
NESTLEIND,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
NESTLEIND,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,91.2
ONGC,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
ONGC,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,78.4
ONGC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,76.18
ONGC,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
ONGC,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
ONGC,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
ONGC,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
ONGC,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,95.53
PIDILITIND,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
PIDILITIND,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,67.0
PIDILITIND,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
PIDILITIND,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
PIDILITIND,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
PIDILITIND,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
PIDILITIND,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.3
PFC,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,82.7
PFC,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,87.0
PFC,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,87.7
PFC,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
PFC,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
PFC,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
PFC,con,CON_6,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,90.33
PFC,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
PFC,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,75.1
PFC,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
PFC,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.09
POWERGRID,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
POWERGRID,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
POWERGRID,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,94.31
POWERGRID,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,77.34
POWERGRID,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.24
POWERGRID,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
POWERGRID,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
POWERGRID,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
POWERGRID,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.97
PNB,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
PNB,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
PNB,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,74.77
PNB,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
PNB,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
PNB,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
PNB,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,95.92
PNB,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.39
RECLTD,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,100.0
RECLTD,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,80.5
RECLTD,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
RECLTD,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
RECLTD,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
RECLTD,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
RECLTD,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
RECLTD,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,96.67
RELIANCE,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,100.0
RELIANCE,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,67.45
RELIANCE,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
RELIANCE,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
RELIANCE,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,75.97
RELIANCE,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.15
SBILIFE,pro,PRO_3,Debt-free balance sheet provides financial flexibility and eliminates interest burden,75.0
SBILIFE,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
SBILIFE,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,71.34
SBILIFE,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
SBILIFE,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
SBILIFE,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
SBILIFE,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.39
MOTHERSON,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
MOTHERSON,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,88.62
MOTHERSON,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,69.44
MOTHERSON,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,70.12
MOTHERSON,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
MOTHERSON,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
MOTHERSON,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
MOTHERSON,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,95.73
SHREECEM,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
SHREECEM,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,99.56
SHREECEM,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,95.0
SHREECEM,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,65.46
SHREECEM,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.89
SHREECEM,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
SHREECEM,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
SHREECEM,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
SHREECEM,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
SHREECEM,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.51
SHRIRAMFIN,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,79.0
SHRIRAMFIN,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,73.9
SHRIRAMFIN,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,68.79
SHRIRAMFIN,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
SHRIRAMFIN,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
SHRIRAMFIN,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
SHRIRAMFIN,con,CON_6,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,88.72
SHRIRAMFIN,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
SHRIRAMFIN,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,100.0
SHRIRAMFIN,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,96.21
SIEMENS,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
SIEMENS,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,98.06
SIEMENS,pro,PRO_9,Earnings per share growing above 15% CAGR indicates strong earnings quality and compounding,76.92
SIEMENS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,77.12
SIEMENS,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
SIEMENS,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
SIEMENS,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
SBIN,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.03
SBIN,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
SBIN,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
SBIN,con,CON_6,Interest coverage ratio below 1.5x indicates the company is at risk of not meeting its debt obligations,93.9
SBIN,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
SBIN,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,84.6
SBIN,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.22
SUNPHARMA,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,78.0
SUNPHARMA,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
SUNPHARMA,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,99.25
SUNPHARMA,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,73.86
SUNPHARMA,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,67.7
SUNPHARMA,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
SUNPHARMA,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
SUNPHARMA,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
SUNPHARMA,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
SUNPHARMA,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.47
TVSMOTOR,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,82.78
TVSMOTOR,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,87.78
TVSMOTOR,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,66.77
TVSMOTOR,con,CON_1,Debt-to-equity ratio of 3.83 is elevated for a non-financial company and warrants monitoring,97.92
TVSMOTOR,con,CON_2,Free cash flow negative for 3 consecutive years raises concern about cash generation quality,85.0
TVSMOTOR,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
TVSMOTOR,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TVSMOTOR,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
TVSMOTOR,con,CON_11,Net debt exceeding 3 times EBITDA is a high leverage ratio and limits financial flexibility,82.02
TVSMOTOR,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,96.21
TCS,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,100.0
TCS,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
TCS,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,77.0
TCS,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
TCS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
TCS,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.39
TCS,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
TCS,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TCS,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.11
TATACONSUM,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
TATACONSUM,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,100.0
TATACONSUM,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,64.46
TATACONSUM,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TATACONSUM,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
TATACONSUM,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
TATACONSUM,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.12
TATAMOTORS,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
TATAMOTORS,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,97.81
TATAMOTORS,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
TATAMOTORS,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,66.41
TATAMOTORS,pro,PRO_12,Growing asset base funded by internal accruals reflects self-sustaining growth,85.0
TATAMOTORS,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
TATAMOTORS,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TATAMOTORS,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
TATAMOTORS,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
TATAMOTORS,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.8
TATAPOWER,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,71.54
TATAPOWER,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
TATAPOWER,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TATAPOWER,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
TATAPOWER,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
TATAPOWER,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.64
TATASTEEL,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
TATASTEEL,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,61.66
TATASTEEL,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
TATASTEEL,con,CON_4,Company reported a net loss in the most recent financial year,75.0
TATASTEEL,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TATASTEEL,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
TATASTEEL,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
TATASTEEL,con,CON_10,Return on capital employed below 10% suggests the business is not generating sufficient returns on invested capital,82.45
TATASTEEL,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,98.49
TECHM,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
TECHM,pro,PRO_7,Very high interest coverage ratio reflects negligible financial stress from debt servicing,84.65
TECHM,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,66.24
TECHM,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,75.91
TECHM,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
TECHM,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TECHM,con,CON_7,"Dividend payout ratio above 100% means the company is paying dividends from reserves, which is unsustainable",87.5
TECHM,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
TECHM,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
TECHM,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,99.62
TITAN,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,96.53
TITAN,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,94.38
TITAN,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
TITAN,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
TITAN,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TITAN,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
TITAN,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.34
TORNTPHARM,pro,PRO_1,Consistently high return on equity above 20% demonstrates exceptional capital efficiency,80.19
TORNTPHARM,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
TORNTPHARM,pro,PRO_5,Operating profit margin above 25% indicates strong pricing power and cost discipline,81.0
TORNTPHARM,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,85.19
TORNTPHARM,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,66.62
TORNTPHARM,con,CON_3,Operating margins declining for 3 consecutive years suggest pricing or cost pressure,75.0
TORNTPHARM,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TORNTPHARM,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
TORNTPHARM,con,CON_9,Earnings per share declining for 3 consecutive years reflects deteriorating profitability,75.0
TORNTPHARM,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,97.83
TRENT,pro,PRO_2,Strong free cash flow generation over 5 years signals healthy business fundamentals,100.0
TRENT,pro,PRO_8,Consistent dividend yield above 2% backed by positive free cash flow,96.62
TRENT,pro,PRO_10,Return on equity improving for 3 consecutive years shows strengthening business quality,100.0
TRENT,pro,PRO_11,Revenue growing slower than profits shows improving operating leverage and scale benefits,65.21
TRENT,con,CON_5,Revenue contraction over 2 consecutive years indicates demand weakness or market share loss,75.0
TRENT,con,CON_8,Rising debt-to-equity ratio over 3 years suggests increasing financial leverage risk,75.0
TRENT,con,CON_12,Revenue growing at below 5% over 5 years lags inflation and suggests limited business momentum,91.98
